Time,RPM,MPH,Throttle,Load,Gear
15:17:2.91806,775,0.0,10.5882352941,30.1960784314,0
15:17:2.211866,777,0.0,10.5882352941,30.1960784314,0
15:17:2.331992,777,0.0,10.5882352941,30.1960784314,0
15:17:2.451806,782,0.0,10.1960784314,30.1960784314,0
15:17:2.575435,777,0.0,10.1960784314,30.1960784314,0
15:17:2.691750,786,0.0,10.1960784314,29.8039215686,0
15:17:2.811920,781,0.0,10.1960784314,29.8039215686,0
15:17:2.931699,776,0.0,10.1960784314,29.8039215686,0
15:17:3.51874,776,0.0,10.1960784314,29.8039215686,0
15:17:3.171966,777,0.0,10.1960784314,29.8039215686,0
15:17:3.292124,774,0.0,10.1960784314,29.8039215686,0
15:17:3.411962,778,0.0,10.5882352941,29.8039215686,0
15:17:3.532065,770,0.0,10.5882352941,29.8039215686,0
15:17:3.651908,768,0.0,10.5882352941,29.8039215686,0
15:17:3.776112,770,0.0,10.5882352941,29.8039215686,0
15:17:3.891867,778,0.0,10.5882352941,29.8039215686,0
15:17:4.12332,772,0.0,10.5882352941,29.8039215686,0
15:17:4.131770,766,0.0,10.5882352941,30.1960784314,0
15:17:4.251870,764,0.0,10.5882352941,30.1960784314,0
15:17:4.371711,774,0.0,10.5882352941,30.1960784314,0
15:17:4.491898,764,0.0,10.5882352941,30.1960784314,0
15:17:4.611979,771,0.0,10.5882352941,30.1960784314,0
15:17:4.732154,775,0.0,10.5882352941,30.1960784314,0
15:17:4.851945,776,0.0,10.1960784314,30.1960784314,0
15:17:4.971972,781,0.0,10.1960784314,29.8039215686,0
15:17:5.91878,771,0.0,10.1960784314,29.8039215686,0
15:17:5.211581,774,0.0,10.1960784314,29.8039215686,0
15:17:5.332013,783,0.0,10.5882352941,29.8039215686,0
15:17:5.451849,770,0.0,10.5882352941,29.8039215686,0
15:17:5.571617,773,0.0,10.5882352941,29.8039215686,0
15:17:5.691965,789,0.0,10.5882352941,29.8039215686,0
15:17:5.812735,773,0.0,10.5882352941,29.8039215686,0
15:17:5.932211,770,0.0,10.5882352941,29.8039215686,0
15:17:6.52046,774,0.0,10.5882352941,29.8039215686,0
15:17:6.171734,768,0.0,10.5882352941,29.8039215686,0
15:17:6.291857,776,0.0,10.5882352941,29.8039215686,0
15:17:6.411635,778,0.0,10.5882352941,29.8039215686,0
15:17:6.532145,774,0.0,10.5882352941,29.8039215686,0
15:17:6.651610,775,0.0,10.5882352941,29.8039215686,0
15:17:6.771729,772,0.0,10.5882352941,30.1960784314,0
15:17:6.891616,768,0.0,10.5882352941,30.1960784314,0
15:17:7.11636,771,0.0,10.5882352941,30.1960784314,0
15:17:7.131858,766,0.0,10.5882352941,30.1960784314,0
15:17:7.252102,770,0.0,10.5882352941,30.1960784314,0
15:17:7.371867,771,0.0,10.5882352941,30.1960784314,0
15:17:7.492032,784,0.0,10.5882352941,30.1960784314,0
15:17:7.611819,778,0.0,10.5882352941,29.8039215686,0
15:17:7.731999,784,0.0,10.5882352941,29.8039215686,0
15:17:7.851755,771,0.0,10.5882352941,29.8039215686,0
15:17:7.971920,774,0.0,10.5882352941,29.8039215686,0
15:17:8.91742,785,0.0,10.5882352941,29.8039215686,0
15:17:8.211857,775,0.0,10.5882352941,29.8039215686,0
15:17:8.331922,787,0.0,10.5882352941,29.8039215686,0
15:17:8.451716,784,0.0,10.5882352941,29.8039215686,0
15:17:8.571878,775,0.0,10.5882352941,29.8039215686,0
15:17:8.691530,785,0.0,10.5882352941,29.8039215686,0
15:17:8.811901,791,0.0,10.5882352941,29.4117647059,0
15:17:8.931768,788,0.0,10.5882352941,29.4117647059,0
15:17:9.51840,783,0.0,10.5882352941,29.4117647059,0
15:17:9.172003,786,0.0,10.5882352941,29.4117647059,0
15:17:9.292134,777,0.0,10.5882352941,29.4117647059,0
15:17:9.411919,777,0.0,10.5882352941,29.4117647059,0
15:17:9.532129,778,0.0,10.5882352941,29.8039215686,0
15:17:9.651866,778,0.0,10.5882352941,29.8039215686,0
15:17:9.772073,780,0.0,10.5882352941,29.8039215686,0
15:17:9.891869,774,0.0,10.1960784314,29.8039215686,0
15:17:10.11983,777,0.0,10.1960784314,29.8039215686,0
15:17:10.131767,773,0.0,10.1960784314,29.8039215686,0
15:17:10.251884,759,0.0,10.1960784314,29.8039215686,0
15:17:10.372089,769,0.0,10.1960784314,29.8039215686,0
15:17:10.492518,770,0.0,10.1960784314,29.8039215686,0
15:17:10.612083,777,0.0,10.1960784314,29.8039215686,0
15:17:10.731821,769,0.0,10.1960784314,29.8039215686,0
15:17:10.851960,767,0.0,10.1960784314,29.8039215686,0
15:17:10.972120,773,0.0,10.1960784314,29.8039215686,0
15:17:11.91902,774,0.0,10.5882352941,29.8039215686,0
15:17:11.211744,779,0.0,10.5882352941,29.8039215686,0
15:17:11.331508,781,0.0,10.5882352941,29.8039215686,0
15:17:11.451791,779,0.0,10.5882352941,29.8039215686,0
15:17:11.571876,778,0.0,10.5882352941,29.8039215686,0
15:17:11.691840,767,0.0,10.5882352941,30.1960784314,0
15:17:11.812072,773,0.0,10.5882352941,30.1960784314,0
15:17:11.931838,760,0.0,10.5882352941,30.1960784314,0
15:17:12.52003,775,0.0,10.5882352941,30.1960784314,0
15:17:12.171572,772,0.0,10.5882352941,29.8039215686,0
15:17:12.291771,771,0.0,10.5882352941,29.8039215686,0
15:17:12.411759,779,0.0,10.5882352941,29.8039215686,0
15:17:12.531899,777,0.0,10.5882352941,29.8039215686,0
15:17:12.651567,782,0.0,10.5882352941,29.8039215686,0
15:17:12.771515,784,0.0,10.5882352941,29.8039215686,0
15:17:12.891662,781,0.0,10.1960784314,29.8039215686,0
15:17:13.11892,773,0.0,10.1960784314,29.8039215686,0
15:17:13.131672,784,0.0,10.1960784314,29.8039215686,0
15:17:13.251845,773,0.0,10.1960784314,29.8039215686,0
15:17:13.371963,774,0.0,10.1960784314,29.8039215686,0
15:17:13.491479,766,0.0,10.1960784314,29.8039215686,0
15:17:13.611586,770,0.0,10.1960784314,29.8039215686,0
15:17:13.731745,772,0.0,10.1960784314,29.8039215686,0
15:17:13.851539,778,0.0,10.5882352941,29.8039215686,0
15:17:13.971680,771,0.0,10.5882352941,29.8039215686,0
15:17:14.91752,769,0.0,10.5882352941,29.8039215686,0
15:17:14.211812,773,0.0,10.5882352941,29.8039215686,0
15:17:14.331829,780,0.0,10.5882352941,29.4117647059,0
15:17:14.451903,774,0.0,10.5882352941,29.4117647059,0
15:17:14.571728,776,0.0,10.5882352941,29.4117647059,0
15:17:14.691862,777,0.0,10.5882352941,29.4117647059,0
15:17:14.811841,781,0.0,10.5882352941,29.8039215686,0
15:17:14.931735,774,0.0,10.5882352941,29.8039215686,0
15:17:15.51607,773,0.0,10.5882352941,29.8039215686,0
15:17:15.171763,781,0.0,10.5882352941,29.8039215686,0
15:17:15.291585,770,0.0,10.5882352941,30.1960784314,0
15:17:15.411684,773,0.0,10.5882352941,30.1960784314,0
15:17:15.531782,781,0.0,10.5882352941,29.8039215686,0
15:17:15.651842,773,0.0,10.5882352941,29.8039215686,0
15:17:15.772041,752,0.0,10.1960784314,30.1960784314,0
15:17:15.892182,764,0.0,10.1960784314,30.1960784314,0
15:17:16.12016,764,0.0,10.1960784314,30.1960784314,0
15:17:16.131689,766,0.0,10.1960784314,29.8039215686,0
15:17:16.251809,770,0.0,10.1960784314,29.8039215686,0
15:17:16.371655,766,0.0,10.1960784314,29.8039215686,0
15:17:16.491718,767,0.0,10.1960784314,29.8039215686,0
15:17:16.611830,772,0.0,10.1960784314,29.8039215686,0
15:17:16.732063,765,0.0,10.1960784314,29.8039215686,0
15:17:16.852206,762,0.0,10.1960784314,29.8039215686,0
15:17:16.972024,768,0.0,10.1960784314,29.8039215686,0
15:17:17.91889,780,0.0,10.5882352941,29.8039215686,0
15:17:17.211874,771,0.0,10.5882352941,29.8039215686,0
15:17:17.331680,776,0.0,10.1960784314,29.8039215686,0
15:17:17.451998,778,0.0,10.5882352941,29.8039215686,0
15:17:17.571756,767,0.0,10.5882352941,29.8039215686,0
15:17:17.691717,781,0.0,10.5882352941,29.8039215686,0
15:17:17.812052,780,0.0,10.5882352941,29.8039215686,0
15:17:17.931878,781,0.0,10.5882352941,29.8039215686,0
15:17:18.52045,771,0.0,10.5882352941,29.8039215686,0
15:17:18.172129,774,0.0,10.5882352941,30.1960784314,0
15:17:18.291833,777,0.0,10.5882352941,30.1960784314,0
15:17:18.411919,776,0.0,10.5882352941,30.1960784314,0
15:17:18.531766,782,0.0,10.5882352941,30.1960784314,0
15:17:18.651961,780,0.0,10.5882352941,30.1960784314,0
15:17:18.771733,776,0.0,10.5882352941,30.1960784314,0
15:17:18.891737,780,0.0,10.5882352941,30.1960784314,0
15:17:19.11577,777,0.0,10.5882352941,30.1960784314,0
15:17:19.132024,779,0.0,10.5882352941,30.1960784314,0
15:17:19.251879,783,0.0,10.5882352941,30.1960784314,0
15:17:19.371975,772,0.0,10.5882352941,30.1960784314,0
15:17:19.491809,782,0.0,10.5882352941,30.1960784314,0
15:17:19.611909,779,0.0,10.5882352941,30.1960784314,0
15:17:19.731740,778,0.0,10.5882352941,30.1960784314,0
15:17:19.851771,778,0.0,10.1960784314,30.1960784314,0
15:17:19.971756,768,0.0,10.1960784314,29.8039215686,0
15:17:20.91452,775,0.0,10.1960784314,29.8039215686,0
15:17:20.212481,779,0.0,10.1960784314,29.8039215686,0
15:17:20.331845,774,0.0,10.1960784314,29.8039215686,0
15:17:20.451882,777,0.0,10.1960784314,29.8039215686,0
15:17:20.571844,781,0.0,10.1960784314,29.4117647059,0
15:17:20.691892,784,0.0,10.5882352941,29.4117647059,0
15:17:20.811568,775,0.0,10.5882352941,29.4117647059,0
15:17:20.931800,779,0.0,10.5882352941,29.4117647059,0
15:17:21.51606,774,0.0,10.5882352941,29.4117647059,0
15:17:21.171780,773,0.0,10.5882352941,29.4117647059,0
15:17:21.292187,776,0.0,10.5882352941,29.4117647059,0
15:17:21.411701,771,0.0,10.5882352941,29.8039215686,0
15:17:21.531841,782,0.0,10.5882352941,29.8039215686,0
15:17:21.651967,779,0.0,10.5882352941,29.8039215686,0
15:17:21.771837,778,0.0,10.5882352941,29.8039215686,0
15:17:21.891734,783,0.0,10.5882352941,29.8039215686,0
15:17:22.11700,787,0.0,10.5882352941,29.8039215686,0
15:17:22.131428,773,0.0,10.5882352941,29.8039215686,0
15:17:22.251491,779,0.0,10.5882352941,29.8039215686,0
15:17:22.371649,777,0.0,10.5882352941,29.8039215686,0
15:17:22.491791,776,0.0,10.1960784314,29.8039215686,0
15:17:22.611846,777,0.0,10.1960784314,29.8039215686,0
15:17:22.731931,770,0.0,10.1960784314,29.8039215686,0
15:17:22.851612,771,0.0,10.1960784314,29.8039215686,0
15:17:22.972057,767,0.0,10.1960784314,29.8039215686,0
15:17:23.91552,778,0.0,10.1960784314,29.8039215686,0
15:17:23.211847,770,0.0,10.1960784314,29.8039215686,0
15:17:23.331892,771,0.0,10.1960784314,29.8039215686,0
15:17:23.451673,769,0.0,10.1960784314,29.8039215686,0
15:17:23.571427,755,0.0,10.1960784314,29.8039215686,0
15:17:23.692057,770,0.0,10.1960784314,29.8039215686,0
15:17:23.811967,771,0.0,10.5882352941,29.8039215686,0
15:17:23.931655,763,0.0,10.5882352941,29.8039215686,0
15:17:24.51847,758,0.0,10.5882352941,29.8039215686,0
15:17:24.171897,769,0.0,10.5882352941,29.8039215686,0
15:17:24.291838,778,0.0,10.5882352941,29.8039215686,0
15:17:24.411441,770,0.0,10.5882352941,29.8039215686,0
15:17:24.532045,770,0.0,10.5882352941,29.8039215686,0
15:17:24.651795,769,0.0,10.5882352941,30.1960784314,0
15:17:24.771599,765,0.0,10.5882352941,30.1960784314,0
15:17:24.891624,771,0.0,10.5882352941,30.1960784314,0
15:17:25.11495,775,0.0,10.5882352941,30.1960784314,0
15:17:25.132111,775,0.0,10.5882352941,30.1960784314,0
15:17:25.251861,770,0.0,10.5882352941,30.1960784314,0
15:17:25.371525,775,0.0,10.1960784314,30.1960784314,0
15:17:25.491733,773,0.0,10.1960784314,30.1960784314,0
15:17:25.611885,778,0.0,10.1960784314,30.1960784314,0
15:17:25.731714,773,0.0,10.1960784314,29.8039215686,0
15:17:25.852163,779,0.0,10.1960784314,29.8039215686,0
15:17:25.971641,778,0.0,10.1960784314,29.8039215686,0
15:17:26.91793,784,0.0,10.5882352941,29.8039215686,0
15:17:26.211870,776,0.0,10.5882352941,29.8039215686,0
15:17:26.332306,772,0.0,10.5882352941,30.1960784314,0
15:17:26.452164,772,0.0,10.5882352941,30.1960784314,0
15:17:26.571812,781,0.0,10.5882352941,30.1960784314,0
15:17:26.692189,773,0.0,10.5882352941,30.1960784314,0
15:17:26.811624,780,0.0,10.5882352941,29.8039215686,0
15:17:26.932136,776,0.0,10.5882352941,29.8039215686,0
15:17:27.51587,769,0.0,10.5882352941,30.1960784314,0
15:17:27.171686,768,0.0,10.1960784314,29.8039215686,0
15:17:27.291472,775,0.0,10.5882352941,29.8039215686,0
15:17:27.411641,778,0.0,10.5882352941,29.8039215686,0
15:17:27.532160,782,0.0,10.1960784314,29.8039215686,0
15:17:27.651940,782,0.0,10.5882352941,29.8039215686,0
15:17:27.772406,776,0.0,10.5882352941,29.8039215686,0
15:17:27.892197,770,0.0,10.1960784314,29.8039215686,0
15:17:28.12358,779,0.0,10.5882352941,29.8039215686,0
15:17:28.131725,777,0.0,10.5882352941,29.8039215686,0
15:17:28.251820,776,0.0,10.5882352941,29.8039215686,0
15:17:28.372048,775,0.0,10.5882352941,29.8039215686,0
15:17:28.491854,777,0.0,10.5882352941,29.8039215686,0
15:17:28.612396,766,0.0,10.5882352941,29.8039215686,0
15:17:28.732169,773,0.0,10.5882352941,29.8039215686,0
15:17:28.851993,766,0.0,10.5882352941,29.8039215686,0
15:17:28.972107,758,0.0,10.5882352941,29.8039215686,0
15:17:29.91882,768,0.0,10.5882352941,29.8039215686,0
15:17:29.212322,779,0.0,10.5882352941,29.8039215686,0
15:17:29.331737,762,0.0,10.5882352941,29.8039215686,0
15:17:29.452346,773,0.0,10.5882352941,29.8039215686,0
15:17:29.572452,770,0.0,10.5882352941,29.8039215686,0
15:17:29.691958,770,0.0,10.5882352941,29.8039215686,0
15:17:29.812041,782,0.0,10.5882352941,29.8039215686,0
15:17:29.931906,778,0.0,10.5882352941,29.8039215686,0
15:17:30.52391,770,0.0,10.5882352941,29.8039215686,0
15:17:30.172068,774,0.0,10.5882352941,29.8039215686,0
15:17:30.291996,782,0.0,10.5882352941,29.8039215686,0
15:17:30.411817,776,0.0,10.5882352941,29.8039215686,0
15:17:30.531613,765,0.0,10.5882352941,29.8039215686,0
15:17:30.652162,776,0.0,10.5882352941,30.1960784314,0
15:17:30.771562,783,0.0,10.5882352941,30.1960784314,0
15:17:30.891929,771,0.0,10.5882352941,30.1960784314,0
15:17:31.12093,782,0.0,10.5882352941,30.1960784314,0
15:17:31.131711,786,0.0,10.5882352941,30.1960784314,0
15:17:31.252171,774,0.0,10.1960784314,30.1960784314,0
15:17:31.371977,777,0.0,10.1960784314,29.8039215686,0
15:17:31.492094,771,0.0,10.1960784314,29.8039215686,0
15:17:31.611813,772,0.0,10.1960784314,29.8039215686,0
15:17:31.732096,785,0.0,10.1960784314,29.8039215686,0
15:17:31.851517,781,0.0,10.5882352941,29.8039215686,0
15:17:31.971802,773,0.0,10.5882352941,29.8039215686,0
15:17:32.91753,782,0.0,10.5882352941,29.8039215686,0
15:17:32.211623,774,0.0,10.5882352941,29.8039215686,0
15:17:32.332088,770,0.0,10.5882352941,29.8039215686,0
15:17:32.452225,777,0.0,10.5882352941,29.8039215686,0
15:17:32.572074,774,0.0,10.5882352941,29.8039215686,0
15:17:32.692173,780,0.0,10.5882352941,29.8039215686,0
15:17:32.811617,768,0.0,10.5882352941,29.8039215686,0
15:17:32.931813,773,0.0,10.5882352941,29.8039215686,0
15:17:33.51604,784,0.0,10.5882352941,29.8039215686,0
15:17:33.171714,777,0.0,10.5882352941,29.8039215686,0
15:17:33.291897,782,0.0,10.5882352941,29.8039215686,0
15:17:33.412018,772,0.0,10.5882352941,29.8039215686,0
15:17:33.532160,788,0.0,10.5882352941,29.8039215686,0
15:17:33.651944,778,0.0,10.5882352941,29.8039215686,0
15:17:33.772103,777,0.0,10.5882352941,29.8039215686,0
15:17:33.892155,781,0.0,10.5882352941,29.8039215686,0
15:17:34.11657,775,0.0,10.1960784314,29.8039215686,0
15:17:34.131788,778,0.0,10.1960784314,29.8039215686,0
15:17:34.251721,778,0.0,10.1960784314,29.8039215686,0
15:17:34.371757,781,0.0,10.1960784314,29.4117647059,0
15:17:34.492222,783,0.0,10.1960784314,29.4117647059,0
15:17:34.612030,775,0.0,10.1960784314,29.4117647059,0
15:17:34.731871,776,0.0,10.1960784314,29.4117647059,0
15:17:34.851965,777,0.0,10.1960784314,29.4117647059,0
15:17:34.971762,775,0.0,10.5882352941,29.4117647059,0
15:17:35.91532,773,0.0,10.5882352941,29.4117647059,0
15:17:35.211721,773,0.0,10.5882352941,29.4117647059,0
15:17:35.331505,782,0.0,10.5882352941,29.4117647059,0
15:17:35.451762,771,0.0,10.5882352941,29.4117647059,0
15:17:35.571819,774,0.0,10.5882352941,29.4117647059,0
15:17:35.692049,759,0.0,10.5882352941,29.8039215686,0
15:17:35.812144,771,0.0,10.5882352941,29.8039215686,0
15:17:35.931928,764,0.0,10.5882352941,29.8039215686,0
15:17:36.52068,770,0.0,10.5882352941,29.8039215686,0
15:17:36.171864,769,0.0,10.5882352941,30.1960784314,0
15:17:36.291997,760,0.0,10.1960784314,30.1960784314,0
15:17:36.411809,760,0.0,10.1960784314,30.1960784314,0
15:17:36.531986,759,0.0,10.1960784314,30.1960784314,0
15:17:36.651686,772,0.0,10.1960784314,29.8039215686,0
15:17:36.771602,767,0.0,10.1960784314,29.8039215686,0
15:17:36.891634,769,0.0,10.5882352941,29.8039215686,0
15:17:37.11536,771,0.0,10.5882352941,29.8039215686,0
15:17:37.131632,779,0.0,10.5882352941,29.8039215686,0
15:17:37.251891,775,0.0,10.5882352941,29.8039215686,0
15:17:37.371933,772,0.0,10.5882352941,29.8039215686,0
15:17:37.491690,771,0.0,10.5882352941,29.8039215686,0
15:17:37.611812,779,0.0,10.5882352941,29.8039215686,0
15:17:37.731950,775,0.0,10.5882352941,29.8039215686,0
15:17:37.852099,771,0.0,10.5882352941,29.8039215686,0
15:17:37.971897,766,0.0,10.5882352941,29.8039215686,0
15:17:38.91707,769,0.0,10.5882352941,29.8039215686,0
15:17:38.211474,768,0.0,10.5882352941,29.8039215686,0
15:17:38.331744,779,0.0,10.5882352941,29.8039215686,0
15:17:38.451833,775,0.0,10.5882352941,29.8039215686,0
15:17:38.572410,775,0.0,10.5882352941,29.8039215686,0
15:17:38.692118,782,0.0,10.5882352941,29.8039215686,0
15:17:38.812050,776,0.0,10.5882352941,29.8039215686,0
15:17:38.932078,777,0.0,10.5882352941,29.8039215686,0
15:17:39.51943,773,0.0,10.5882352941,29.8039215686,0
15:17:39.172084,779,0.0,10.5882352941,29.8039215686,0
15:17:39.291860,778,0.0,10.5882352941,29.8039215686,0
15:17:39.411638,782,0.0,10.5882352941,29.4117647059,0
15:17:39.531757,772,0.0,10.5882352941,29.8039215686,0
15:17:39.652271,773,0.0,10.5882352941,29.8039215686,0
15:17:39.772095,776,0.0,10.5882352941,29.8039215686,0
15:17:39.891869,765,0.0,10.5882352941,29.8039215686,0
15:17:40.12042,780,0.0,10.5882352941,29.8039215686,0
15:17:40.131950,773,0.0,10.5882352941,29.8039215686,0
15:17:40.252339,771,0.0,10.5882352941,29.8039215686,0
15:17:40.372066,768,0.0,10.5882352941,29.8039215686,0
15:17:40.492188,765,0.0,10.5882352941,30.1960784314,0
15:17:40.612353,769,0.0,10.5882352941,30.1960784314,0
15:17:40.731844,774,0.0,10.5882352941,30.1960784314,0
15:17:40.852180,775,0.0,10.5882352941,30.1960784314,0
15:17:40.972041,772,0.0,10.5882352941,30.1960784314,0
15:17:41.91903,777,0.0,10.5882352941,29.8039215686,0
15:17:41.212131,764,0.0,10.5882352941,30.1960784314,0
15:17:41.331899,770,0.0,10.5882352941,30.1960784314,0
15:17:41.452144,767,0.0,10.5882352941,30.1960784314,0
15:17:41.571764,774,0.0,10.5882352941,30.1960784314,0
15:17:41.691989,775,0.0,10.5882352941,30.1960784314,0
15:17:41.811700,770,0.0,10.5882352941,30.1960784314,0
15:17:41.931867,772,0.0,10.5882352941,30.1960784314,0
15:17:42.54192,781,0.0,10.5882352941,30.1960784314,0
15:17:42.172375,782,0.0,10.5882352941,29.8039215686,0
15:17:42.291673,783,0.0,10.5882352941,29.8039215686,0
15:17:42.411742,783,0.0,10.5882352941,29.8039215686,0
15:17:42.531916,787,0.0,10.5882352941,29.8039215686,0
15:17:42.652142,784,0.0,10.5882352941,29.8039215686,0
15:17:42.771951,781,0.0,10.5882352941,30.1960784314,0
15:17:42.892050,777,0.0,10.5882352941,30.1960784314,0
15:17:43.11706,773,0.0,10.5882352941,30.1960784314,0
15:17:43.133678,780,0.0,10.5882352941,30.1960784314,0
15:17:43.254158,784,0.0,10.5882352941,30.1960784314,0
15:17:43.372411,776,0.0,10.1960784314,30.1960784314,0
15:17:43.492117,768,0.0,10.1960784314,30.1960784314,0
15:17:43.611934,775,0.0,10.1960784314,29.8039215686,0
15:17:43.732060,771,0.0,10.1960784314,29.8039215686,0
15:17:43.851836,763,0.0,10.1960784314,29.8039215686,0
15:17:43.971912,776,0.0,10.5882352941,29.8039215686,0
15:17:44.91810,775,0.0,10.5882352941,29.8039215686,0
15:17:44.211925,772,0.0,10.5882352941,29.8039215686,0
15:17:44.332084,778,0.0,10.5882352941,29.8039215686,0
15:17:44.454161,782,0.0,10.5882352941,29.8039215686,0
15:17:44.572195,777,0.0,10.5882352941,29.8039215686,0
15:17:44.691878,766,0.0,10.5882352941,29.8039215686,0
15:17:44.811971,772,0.0,10.5882352941,29.8039215686,0
15:17:44.931768,768,0.0,10.5882352941,29.8039215686,0
15:17:45.51902,777,0.0,10.5882352941,29.8039215686,0
15:17:45.172137,776,0.0,10.5882352941,29.8039215686,0
15:17:45.291847,785,0.0,10.5882352941,29.4117647059,0
15:17:45.412276,780,0.0,10.5882352941,29.4117647059,0
15:17:45.532307,779,0.0,10.5882352941,29.4117647059,0
15:17:45.652171,775,0.0,10.5882352941,29.8039215686,0
15:17:45.772077,778,0.0,10.5882352941,29.8039215686,0
15:17:45.892000,782,0.0,10.5882352941,29.4117647059,0
15:17:46.12198,782,0.0,10.5882352941,29.8039215686,0
15:17:46.131924,765,0.0,10.5882352941,29.8039215686,0
15:17:46.252065,770,0.0,10.5882352941,29.8039215686,0
15:17:46.371750,773,0.0,10.5882352941,30.1960784314,0
15:17:46.491833,772,0.0,10.5882352941,30.1960784314,0
15:17:46.612107,776,0.0,10.5882352941,30.1960784314,0
15:17:46.732126,775,0.0,10.5882352941,30.1960784314,0
15:17:46.851976,773,0.0,10.5882352941,30.1960784314,0
15:17:46.972273,771,0.0,10.5882352941,30.1960784314,0
15:17:47.92149,771,0.0,10.5882352941,30.1960784314,0
15:17:47.211660,777,0.0,10.5882352941,29.8039215686,0
15:17:47.332237,771,0.0,10.5882352941,29.8039215686,0
15:17:47.452049,776,0.0,10.5882352941,29.8039215686,0
15:17:47.571833,765,0.0,10.1960784314,29.8039215686,0
15:17:47.691998,767,0.0,10.5882352941,29.8039215686,0
15:17:47.811714,774,0.0,10.5882352941,29.8039215686,0
15:17:47.931933,768,0.0,10.5882352941,29.8039215686,0
15:17:48.51992,773,0.0,10.5882352941,29.8039215686,0
15:17:48.171876,765,0.0,10.1960784314,29.8039215686,0
15:17:48.292037,771,0.0,10.5882352941,29.8039215686,0
15:17:48.412200,778,0.0,10.1960784314,29.8039215686,0
15:17:48.531956,779,0.0,10.5882352941,29.8039215686,0
15:17:48.652083,775,0.0,10.1960784314,29.8039215686,0
15:17:48.771952,771,0.0,10.5882352941,29.8039215686,0
15:17:48.892014,775,0.0,10.5882352941,29.8039215686,0
15:17:49.11855,769,0.0,10.1960784314,29.8039215686,0
15:17:49.132336,774,0.0,10.5882352941,29.8039215686,0
15:17:49.252302,773,0.0,10.5882352941,29.8039215686,0
15:17:49.372385,776,0.0,10.5882352941,29.8039215686,0
15:17:49.491991,771,0.0,10.5882352941,29.8039215686,0
15:17:49.612140,778,0.0,10.5882352941,29.8039215686,0
15:17:49.732239,771,0.0,10.5882352941,29.8039215686,0
15:17:49.851962,771,0.0,10.5882352941,29.8039215686,0
15:17:49.971855,778,0.0,10.5882352941,29.8039215686,0
15:17:50.91916,775,0.0,10.5882352941,29.8039215686,0
