Time,RPM,MPH,Throttle,Load,Gear
17:21:59.637756,760,0.0,10.9803921569,34.1176470588,0
17:21:59.757920,775,0.0,10.9803921569,34.1176470588,0
17:21:59.878032,777,0.0,10.9803921569,34.1176470588,0
17:21:59.997871,773,0.0,10.9803921569,34.1176470588,0
17:22:0.117350,777,0.0,10.9803921569,34.1176470588,0
17:22:0.237571,762,0.0,10.9803921569,34.1176470588,0
17:22:0.357615,776,0.0,10.9803921569,34.1176470588,0
17:22:0.478103,762,0.0,10.9803921569,34.5098039216,0
17:22:0.597678,767,0.0,10.9803921569,34.5098039216,0
17:22:0.717791,766,0.0,10.9803921569,34.5098039216,0
17:22:0.837610,780,0.0,10.9803921569,34.5098039216,0
17:22:0.957730,771,0.0,10.9803921569,34.5098039216,0
17:22:1.77559,776,0.0,10.9803921569,34.5098039216,0
17:22:1.197743,767,0.0,10.9803921569,34.5098039216,0
17:22:1.317768,771,0.0,10.9803921569,34.5098039216,0
17:22:1.437955,764,0.0,10.9803921569,34.9019607843,0
17:22:1.557619,777,0.0,10.9803921569,34.9019607843,0
17:22:1.677691,775,0.0,10.9803921569,34.5098039216,0
17:22:1.797634,776,0.0,10.9803921569,34.5098039216,0
17:22:1.918110,773,0.0,10.9803921569,34.9019607843,0
17:22:2.37981,782,0.0,10.9803921569,34.5098039216,0
17:22:2.158043,778,0.0,10.9803921569,34.1176470588,0
17:22:2.277915,761,0.0,10.9803921569,34.5098039216,0
17:22:2.397678,776,0.0,10.9803921569,34.5098039216,0
17:22:2.518150,782,0.0,10.9803921569,34.5098039216,0
17:22:2.637994,782,0.0,10.9803921569,34.5098039216,0
17:22:2.757751,782,0.0,10.9803921569,34.5098039216,0
17:22:2.877927,787,0.0,10.9803921569,34.5098039216,0
17:22:2.997985,781,0.0,10.9803921569,34.5098039216,0
17:22:3.118196,766,0.0,10.9803921569,34.9019607843,0
17:22:3.237936,776,0.0,10.9803921569,34.9019607843,0
17:22:3.358121,777,0.0,10.9803921569,34.9019607843,0
17:22:3.477914,760,0.0,10.9803921569,34.9019607843,0
17:22:3.598037,769,0.0,10.9803921569,34.9019607843,0
17:22:3.717911,776,0.0,10.9803921569,34.5098039216,0
17:22:3.838017,777,0.0,10.9803921569,34.5098039216,0
17:22:3.957803,772,0.0,10.9803921569,34.5098039216,0
17:22:4.77663,778,0.0,10.9803921569,34.5098039216,0
17:22:4.198117,773,0.0,10.9803921569,34.5098039216,0
17:22:4.317856,768,0.0,10.9803921569,34.5098039216,0
17:22:4.438058,776,0.0,10.9803921569,34.5098039216,0
17:22:4.557645,763,0.0,10.9803921569,34.9019607843,0
17:22:4.677999,764,0.0,10.9803921569,34.9019607843,0
17:22:4.797743,771,0.0,10.9803921569,34.5098039216,0
17:22:4.917967,781,0.0,10.9803921569,34.5098039216,0
17:22:5.37706,781,0.0,10.9803921569,34.5098039216,0
17:22:5.157901,789,0.0,10.9803921569,34.5098039216,0
17:22:5.277666,769,0.0,10.9803921569,34.5098039216,0
17:22:5.398165,777,0.0,10.9803921569,34.5098039216,0
17:22:5.518029,785,0.0,10.9803921569,34.1176470588,0
17:22:5.638096,774,0.0,10.9803921569,34.1176470588,0
17:22:5.757969,777,0.0,10.9803921569,34.1176470588,0
17:22:5.877712,786,0.0,10.9803921569,34.1176470588,0
17:22:5.997867,784,0.0,10.9803921569,34.1176470588,0
17:22:6.117711,784,0.0,10.9803921569,34.1176470588,0
17:22:6.237814,778,0.0,10.9803921569,34.1176470588,0
17:22:6.357984,781,0.0,10.9803921569,34.1176470588,0
17:22:6.478093,773,0.0,10.9803921569,34.1176470588,0
17:22:6.597698,774,0.0,10.9803921569,34.1176470588,0
17:22:6.717798,778,0.0,10.9803921569,34.1176470588,0
17:22:6.837612,779,0.0,10.9803921569,34.1176470588,0
17:22:6.957759,775,0.0,10.9803921569,34.1176470588,0
17:22:7.77581,774,0.0,10.9803921569,34.1176470588,0
17:22:7.197752,777,0.0,10.9803921569,34.1176470588,0
17:22:7.317731,776,0.0,10.9803921569,34.1176470588,0
17:22:7.437831,768,0.0,10.9803921569,34.1176470588,0
17:22:7.558059,770,0.0,10.9803921569,34.1176470588,0
17:22:7.677796,773,0.0,10.9803921569,34.1176470588,0
17:22:7.798003,782,0.0,10.9803921569,34.1176470588,0
17:22:7.918086,781,0.0,10.9803921569,34.1176470588,0
17:22:8.37902,776,0.0,10.9803921569,34.1176470588,0
