1477924191,86.6998135488
1477924192,87.0105655687
1477924193,87.6320696085
1477924194,87.6320696085
1477924195,87.0105655651
1477924196,85.9921768179
1477924197,75.046612803
1477924198,75.046612803
1477924199,75.2796768179
1477924200,77.750155376
1477924201,75.7458048477
1477924202,75.5904288378
1477924203,86.3404288378
1477924204,86.3779288378
1477924205,87.0105655687
1477924206,87.0105655687
1477924207,87.0105655687
1477924208,86.7343347145
1477924209,86.3890615289
1477924210,87.0105655686
1477924211,87.0105655687
1477924212,86.3890615253
1477924213,86.3879288378
1477924214,86.350155376
1477924215,75.9011808577
1477924216,76.1342448726
1477924217,76.1342448726
1477924218,76.1342448726
1477924219,87.0105655687
1477924220,87.3213175886
1477924221,87.6320696085
1477924222,87.8185208204
1477924223,88.2535735672
1477924224,88.3245649472
1477924225,88.2535019422
1477924226,77.2218769422
1477924227,77.2218769422
1477924228,79.4282162834
1477924229,87.8984284827
1477924230,77.8951729853
1477924231,86.9415095643
1477924232,86.3890615289
1477924233,86.3890615289
1477924234,86.3890615289
1477924235,86.8551895588
1477924236,86.8862647607
1477924237,86.000621504
1477924238,85.767550303
1477924239,75.046612803
1477924240,75.2796768179
1477924241,75.7458048477
1477924242,87.3802610317
1477924243,77.0665009323
1477924244,77.843380982
1477924245,78.4648850218
1477924246,79.0863890615
1477924247,79.3971410814
1477924248,89.9109177543
1477924249,89.4965817278
1477924250,89.4965817278
1477924251,89.4965817278
1477924252,89.4965817278
1477924253,89.030453698
1477924254,87.7874449223
1477924255,77.1342448726
1477924256,78.3095090118
1477924257,75.5904288378
1477924258,75.6681168428
1477924259,76.1342448726
1477924260,76.1342448726
1477924261,75.6681168428
1477924262,77.1286513362
1477924263,75.5027967681
1477924264,84.9251087632
1477924265,84.1009167185
1477924266,83.12616532
1477924267,82.1006836545
1477924268,81.4170292107
1477924269,80.7955251709
1477924270,80.1740211311
1477924271,79.7855811063
1477924272,79.3971410814
1477924273,78.9310130515
1477924274,78.9271364202
1477924275,69.0646364202
1477924276,69.0646364202
1477924277,69.0646364202
1477924278,78.6547890339
1477924279,77.688004972
1477924280,76.9111249224
1477924281,76.4449968925
1477924282,76.4449968925
1477924283,76.4449968925
1477924284,76.6780609074
1477924285,77.1441888158
1477924286,77.7656929755
1477924287,71.1785581106
1477924288,68.7538844003
1477924289,69.0646364202
1477924290,68.6761963953
1477924293,70.5407085146
1477924294,69.0646364202
1477924295,78.9310130516
1477924296,77.9210689869
1477924297,77.0665009323
1477924298,77.1441889373
1477924299,69.0560044196
1477924300,67.9770043505
1477924301,77.688004963
1477924302,77.5326289621
1477924303,76.9111249224
1477924304,76.4449968925
1477924305,77.0665009323
1477924306,77.610316967
1477924307,78.3095090118
1477924308,78.3095090118
1477924309,77.9987569919
1477924310,77.2218769422
1477924311,77.0665009323
1477924312,77.688004972
1477924313,77.688004972
1477924314,78.0764449969
1477924315,77.688004972
1477924316,77.0665009323
1477924317,77.4808369588
1477924318,70.6254590655
1477924319,67.7439403356
1477924320,67.4331883158
1477924321,77.4466283406
1477924322,77.688004972
1477924323,77.0665009323
1477924324,76.8334369174
1477924325,76.2119328776
1477924326,75.8234928527
1477924327,67.3986603135
1477924328,75.7205562461
1477924329,75.8230562461
1477924330,75.8234312461
1477924331,66.3455562461
1477924332,75.9432939714
1477924333,66.8893722809
1477924334,77.0581883158
1477924335,77.0665009323
1477924336,77.0665009323
1477924337,77.0665009323
1477924338,77.0665009323
1477924339,66.0570007991
1477924340,77.2529521442
1477924341,77.765692977
1477924342,78.3095078853
1477924343,78.9310130452
1477924344,78.9271364202
1477924345,69.9396364202
1477924346,70.9757613425
1477924347,69.3958203853
1477924348,68.5208203853
1477924349,68.5208203853
1477924350,69.0646364202
1477924351,69.0646364202
1477924352,78.2404530074
1477924353,69.0560044196
1477924354,67.9770043505
1477924355,67.8216283406
1477924356,76.9974449279
1477924357,76.4449968925
1477924358,76.7557489124
1477924359,77.2995649472
1477924360,77.688004972
1477924361,77.2218769422
1477924362,76.9888129273
1477924363,76.4449968925
1477924364,76.1342448726
1477924365,75.8234927461
1477924366,75.8234928527
1477924367,67.6748843312
1477924368,68.2411435674
1477924369,65.8017402113
1477924370,75.2019888129
1477924371,66.8462122781
1477924372,65.8017402113
1477924373,65.8017402113
1477924374,76.030660866
1477924375,76.7557489124
1477924376,77.3772529522
1477924377,69.0560044196
1477924378,67.8216283406
1477924379,76.6225694753
1477924380,69.0434487824
1477924381,66.3455562461
1477924382,66.3455562461
1477924383,65.9571162212
1477924384,65.4133001865
1477924385,73.925233064
1477924386,73.8391081417
1477924387,73.9589807334
1477924388,74.3474207583
1477924389,75.2019888129
1477924390,76.0565568676
1477924391,76.5071472965
1477924392,77.2995649472
1477924393,78.1541330018
1477924394,78.9310130452
1477924395,78.7369484152
1477924396,68.4431323804
1477924397,69.7327532629
1477924398,77.610316967
1477924399,68.9869484151
1477924400,67.9770043505
1477924401,68.3654443754
1477924402,68.9869484152
1477924403,79.828741109
1477924404,80.0186451212
1477924405,79.3194530765
1477924406,78.5425730267
1477924407,77.765692977
1477924408,77.688004972
1477924409,66.5897185474
1477924410,77.688004972
1477924411,69.0560044196
1477924412,67.6662523307
1477924413,77.0665009323
1477924414,77.0665009323
1477924415,77.688004972
1477924416,77.81230578
1477924417,66.5897185474
1477924418,68.0546923555
1477924419,77.6872044748
1477924420,77.3689403356
1477924421,67.0447482909
1477924422,66.733996271
1477924423,75.8955562461
1477924424,76.1342448726
1477924425,76.3206960845
1477924426,76.4449968925
1477924427,76.4449968925
1477924428,76.6003729024
1477924429,76.7557489124
1477924430,76.4449968925
1477924431,76.2896208826
1477924432,75.8234928527
1477924433,76.2119328776
1477924434,76.6780609074
1477924435,77.2995649472
1477924436,77.688004972
1477924437,77.2218769422
1477924438,77.0665009323
1477924439,77.1431883158
1477924440,77.7656918505
1477924441,78.6202610317
1477924442,79.5525170914
1477924443,79.0087010566
1477924444,78.2318210068
1477924445,77.3772529522
1477924446,77.0665009323
1477924447,68.5035563843
1477924448,67.4331883158
1477924449,67.4331883158
1477924450,69.422001243
1477924451,68.8520043505
1477924452,77.6020043505
1477924453,77.0665008158
1477924454,76.9055003108
1477924455,69.1733996271
1477924456,67.6662523306
1477924457,67.9770043505
1477924458,67.9770043505
1477924459,67.4331883158
1477924460,67.4331883158
1477924461,69.9192044748
1477924462,67.9770043505
1477924463,67.7439403356
1477924464,67.4331883158
1477924465,67.5885643257
1477924466,70.0435052828
1477924467,78.3095090116
1477924468,78.3094453853
1477924469,68.5208203853
1477924470,68.9869484152
1477924471,69.0646364202
1477924472,70.9136109385
1477924473,77.9543638462
1477924474,77.1441889372
1477924475,76.0720944686
1477924476,75.2019888129
1477924477,75.2019888129
1477924478,75.4350528278
1477924479,75.9010562461
1477924480,68.9247980112
1477924481,67.4331883158
1477924482,67.4331883158
1477924483,67.2001243008
1477924484,66.8893722809
1477924485,67.3555003108
1477924486,69.3598508391
1477924487,77.0665009323
1477924488,77.610316967
1477924489,77.9366065879
1477924490,77.688004972
1477924491,77.4549409571
1477924492,77.1441889373
1477924493,77.0665009323
1477924494,77.0665009323
1477924495,68.5035563843
1477924496,67.4331883158
1477924497,69.3598508391
1477924498,67.8216283406
1477924499,77.6880043505
1477924500,77.688004963
1477924501,77.688004972
1477924502,77.765692977
1477924503,78.3716594158
1477924504,78.9310130516
1477924505,72.3204700831
1477924506,69.0646364202
1477924507,69.0646364202
1477924508,78.9310126702
1477924509,78.8533250452
1477924510,78.3095090118
1477924511,78.0609073959
1477924512,77.2995649472
1477924513,77.0665009323
1477924514,77.0665009323
1477924515,77.0665009323
1477924516,77.0665009323
1477924517,76.9111249223
1477924518,77.0665009323
1477924519,77.0665008158
1477924520,77.0664383158
1477924521,77.6103168455
1477924522,78.1230577999
1477924523,78.3095090118
1477924524,78.3095090118
1477924525,78.3095090118
1477924526,78.6202610317
1477924527,79.1640770665
1477924528,79.5525170912
1477924529,79.24163844
1477924530,71.0379117464
1477924531,68.7538844003
1477924532,68.1323803605
1477924533,68.8520043505
1477924534,77.6020043505
1477924535,77.6880043505
1477924536,77.688004972
1477924537,77.688004972
1477924538,78.1541330018
1477924539,78.2060631172
1477924540,77.7573803605
1477924541,67.5885643257
1477924542,66.733996271
1477924543,63.1862440439
1477924545,37.9117464263
1477924546,66.3455562461
1477924547,68.9411435674
1477924548,66.578620261
1477924549,67.2001243008
1477924550,67.8993163455
1477924551,78.4476210206
1477924552,79.2417650715
1477924553,80.0963331261
1477924554,80.1740211311
1477924555,80.1740211311
1477924556,79.3039154755
1477924557,78.4648850218
1477924558,78.3095090118
1477924559,78.6979490367
1477924560,79.0863890501
1477924561,79.7389683032
1477924562,80.2517091361
1477924563,80.7955251709
1477924564,81.4170292107
1477924565,82.0385332505
1477924566,82.5823492852
1477924567,83.4679925419
1477924568,84.1361093847
1477924569,84.5245494096
1477924570,85.1460534493
1477924571,85.1460534493
1477924572,84.8698294317
1477924573,84.5245494096
1477924574,84.5245494096
1477924575,84.5245494096
1477924576,84.5245494096
1477924577,84.6799254195
1477924578,85.0683654443
1477924579,85.1460534493
1477924580,85.1460534493
1477924581,85.1460534493
1477924582,85.1460534493
1477924583,85.1460534493
1477924584,85.1460534493
1477924585,85.0683654443
1477924586,84.6488452766
1477924587,74.0366687384
1477924588,73.9589807334
1477924589,73.9589807334
1477924590,73.9589807334
1477924591,74.1143567433
1477924592,76.5692977004
1477924593,74.5027967681
1477924594,85.1460467681
1477924595,85.1402967681
1477924596,74.5027967681
1477924597,76.6314481044
1477924598,85.1402967681
1477924599,75.1143567433
1477924600,73.2597886886
1477924601,72.4829086389
1477924602,71.6283405842
1477924603,72.7159726538
1477924604,79.8188759656
1477924605,79.0863890616
1477924606,77.9987569919
1477924607,76.9888129273
1477924608,76.4449968925
1477924609,76.1342448726
1477924610,67.3986603135
1477924611,75.8234928527
1477924612,76.2119328776
1477924613,76.9111249223
1477924614,77.9210689869
1477924615,78.6979490367
1477924616,79.4748290864
1477924617,79.5525170914
1477924618,79.0087010566
1477924619,78.5425730267
1477924620,78.3871970168
1477924621,79.0087010566
1477924622,79.5525170914
1477924623,79.5525170914
1477924624,79.1640770665
1477924625,78.5425730267
1477924626,78.3095090118
1477924627,78.3095090118
1477924628,69.6084524549
1477924629,68.5208203853
1477924630,71.1000621504
1477924631,69.0646364202
1477924632,78.6646541774
1477924633,77.9366065879
1477924634,77.1441889373
1477924635,77.0665009323
1477924636,77.0591119398
1477924637,77.2218768207
1477924638,77.9210678604
1477924639,78.6979490366
1477924640,78.9310130516
1477924641,78.9310130516
1477924642,78.9310130516
1477924643,70.1609004903
1477924644,78.5857330295
1477924645,78.3095090118
1477924646,69.6084524549
1477924647,78.3095090118
1477924648,69.6084524549
1477924649,68.8315724052
1477924650,70.2921068987
1477924651,67.8216283406
1477924652,76.8001420581
1477924653,76.4449968925
1477924654,76.7557489124
1477924655,77.3772529522
1477924656,78.2318210068
1477924657,78.9310130516
1477924658,79.3039154755
1477924659,79.0863890616
1477924660,78.9310130452
1477924661,78.9310130516
1477924662,78.9310130516
1477924663,78.9310130516
1477924664,78.9310130516
1477924665,79.2417650715
1477924666,79.630202455
1477924667,80.3853325046
1477924668,71.3175885643
1477924669,74.1454319453
1477924670,72.7936606588
1477924671,83.28154133
1477924672,83.28154133
1477924673,83.28154133
1477924674,83.7476693598
1477924675,84.4623990056
1477924676,85.3791174642
1477924677,85.7675574891
1477924678,86.155997514
1477924679,86.3890614628
1477924680,87.0105655118
1477924681,87.0105655601
1477924682,87.0105655601
1477924683,87.0105655686
1477924684,87.0105655687
1477924685,87.2436295836
1477924686,87.6320696085
1477924687,87.6320696085
1477924688,87.3990055936
1477924689,87.0105655687
1477924690,87.0105655687
1477924691,87.3834679926
1477924692,87.6320696074
1477924693,87.8648749223
1477924694,75.9011808577
1477924695,74.813548788
1477924696,73.7259167185
1477924697,74.6426351771
1477924698,72.3275326289
1477924699,72.3275326289
1477924700,82.1766452593
1477924701,81.9349492439
1477924702,73.7894796316
1477924703,70.4630205096
1477924704,80.1740211311
1477924705,80.1740211311
1477924706,80.7955251709
1477924707,80.9509011809
1477924708,81.4170292107
1477924709,81.9608410892
1477924710,82.4528651336
1477924711,83.12616532
1477924712,83.7476693598
1477924713,84.7731510255
1477924714,85.4568054692
1477924715,85.9229334991
1477924716,86.3113735228
1477924717,86.3890615289
1477924718,86.9328068676
1477924719,78.8067122437
1477924720,76.6780609074
1477924721,76.2896208826
1477924722,75.2796768179
1477924723,85.2151094537
1477924724,84.6022374146
1477924725,84.3691733996
1477924726,83.9030453698
1477924727,83.8408949328
1477924728,83.4369173399
1477924729,83.9030453686
